chapter,source,asset_id,label,category,asset_type,text_description_present
5,ChemIllusion,blk-7d335fc9,blk-7d335fc9,callout,callout,False
6,OpenStax,Figure 6.1,"Many chemical reactions are like pole vaulters going over the bar. They need a big, initial push of activation energy. (credit: modification of work “UChicago Pole Vault” by Eric Guo/Flickr, CC BY 2.0)",other,figure,True
6,OpenStax,Figure 6.2,Some nucleophiles and electrophiles. Electrostatic potential maps identify the nucleophilic (negative) and electrophilic (positive) atoms.,molecular_property_model,figure,True
6,OpenStax,Figure 6.3,A comparison of carbon-carbon single and double bonds. A double bond is both more accessible to approaching reactants than a single bond and more electron-rich (more nucleophilic). An electrostatic potential map of ethylene indicates that t,molecular_property_model,figure,True
6,OpenStax,Figure 6.4,MECHANISM,reaction_mechanism,figure,True
6,OpenStax,Figure 6.5,"An energy diagram for the first step in the reaction of ethylene with HBr. The energy difference between reactants and the transition state, ΔG‡, defines the reaction rate. The energy difference between reactants and carbocation product, ΔG",reaction_mechanism,figure,True
6,OpenStax,Figure 6.6,"A hypothetical transition-state structure for the first step of the reaction of ethylene with HBr. The pi bond and H-Br bond are just beginning to break, and the C-H bond is just beginning to form. The energy difference between reactants an",reaction_mechanism,figure,True
6,OpenStax,Figure 6.7,illustrates some different possibilities.,other,figure,True
6,OpenStax,Figure 6.8,"An energy diagram for the reaction of ethylene with HBr. Two separate steps are involved, each with its own activation energy (ΔG‡) and free-energy change (ΔG°). The overall ΔG‡ for the complete reaction is the energy difference between rea",reaction_mechanism,figure,True
6,OpenStax,Figure 6.9,"Energy diagrams for a typical, enzyme-catalyzed biological reaction and an uncatalyzed laboratory reaction. The biological reaction involves many steps, each of which has a relatively small activation energy and small energy change. The end",biological_context,figure,True
6,OpenStax,Figure 6.10,"shows a molecular model of hexokinase, along with an X-ray crystal structure of the glucose substrate and adenosine diphosphate (ADP) bound in the active site. Hexokinase is an enzyme that catalyzes the initial step of glucose metabolism-th",molecular_structure,figure,True
6,OpenStax,Figure 6.11,"Introduced in June, 2006, Gardasil is the first vaccine ever approved for the prevention of cancer. Where do new drugs like this come from? (credit: modification of work “COVIran Barekat vaccine production” by Sadegh Nikgostar/Wikimedia Com",biological_context,figure,True
6,OpenStax,Table 6.1,Polarity Patterns in Some Common Functional Groups,data_table,table,True
6,OpenStax,Table 6.2,describes the thermodynamic terms more fully.,data_table,table,True
6,OpenStax,Table 6.3,lists some other bond strengths. 188 6 • An Overview of Organic Reactions,data_table,table,True
6,OpenStax,Table 6.4,summarizes some of the differences between laboratory and biological reactions. 196 6 • An Overview of Organic Reactions,data_table,table,True
6,ChemIllusion,blk-6883fc3f,blk-6883fc3f,callout,callout,False
6,ChemIllusion,blk-435c2c67,"But-2-ene, an addition substrate",reaction_mechanism,molecule,True
6,ChemIllusion,blk-3aed7df5,"2-Bromobutane, an addition product",molecular_structure,molecule,True
6,ChemIllusion,blk-33917b9b,"2-Bromo-2-methylpropane, a substitution and elimination substrate",molecular_structure,molecule,True
6,ChemIllusion,blk-079c1bc3,Addition: HBr adds across the double bond of but-2-ene,atomic_orbital,reaction,True
6,ChemIllusion,blk-062de3a7,Elimination: 2-bromo-2-methylpropane loses the elements of HBr,atomic_orbital,reaction,True
6,ChemIllusion,blk-81a9b5bf,Substitution: hydroxide displaces bromide from bromomethane,reaction,reaction,True
6,ChemIllusion,blk-0fed6973,Rearrangement: a hydride shift converts one carbocation into its isomer,data_table,reaction,True
6,ChemIllusion,blk-1c0c5a43,Rearrangement: a methyl (alkyl) shift converts one carbocation into a more stable isomer,data_table,reaction,True
6,ChemIllusion,blk-82b085d4,blk-82b085d4,callout,callout,False
6,ChemIllusion,blk-c16fa512,blk-c16fa512,callout,callout,False
6,ChemIllusion,blk-806c288d,"Molecular chlorine, a bond that cleaves homolytically",molecular_structure,molecule,True
6,ChemIllusion,blk-f6e094b9,"The tert-butyl cation, an electrophilic intermediate",molecular_structure,molecule,True
6,ChemIllusion,blk-585d65b2,"Hydroxide ion, a nucleophile",reaction_mechanism,molecule,True
6,ChemIllusion,blk-28c8236c,blk-28c8236c,callout,callout,False
6,ChemIllusion,blk-f1cc50f2,blk-f1cc50f2,callout,callout,False
6,ChemIllusion,blk-8f01b77e,"Bromomethane, an electrophilic carbon",molecular_structure,molecule,True
6,ChemIllusion,blk-4e5c056d,"Methanol, a substitution product",molecular_structure,molecule,True
6,ChemIllusion,blk-42470fc6,blk-42470fc6,callout,callout,False
6,ChemIllusion,blk-b3ab9919,blk-b3ab9919,callout,callout,False
6,ChemIllusion,blk-a03d8f9b,Single-step exergonic reaction,energy_diagram,reaction_coordinate,True
6,ChemIllusion,blk-c816db0f,blk-c816db0f,callout,callout,False
6,ChemIllusion,blk-2d56f000,blk-2d56f000,callout,callout,False
6,ChemIllusion,blk-2499ae05,blk-2499ae05,callout,callout,False
6,ChemIllusion,blk-fdf3ff9b,blk-fdf3ff9b,callout,callout,False
6,ChemIllusion,blk-040a8fd6,Two-step reaction with an intermediate,energy_diagram,reaction_coordinate,True
6,ChemIllusion,blk-e35684b4,blk-e35684b4,callout,callout,False
7,OpenStax,Figure 7.1,"Tomatoes are good for you. Their red color is due to lycopene, which has 13 double bonds. (credit: modification of work “Tomatoes” by Jeremy Keith/Flickr, CC BY 2.0)",other,figure,True
7,OpenStax,Figure 7.2,"Compounds derived industrially from ethylene and propylene. Ethylene, propylene, and butene are synthesized from (C2-C8) alkanes by a process called steam cracking at temperatures up to 900 °C.",other,figure,True
7,OpenStax,Figure 7.3,The pi bond must break for rotation to take place around a carbon-carbon double bond.,other,figure,True
7,OpenStax,Figure 7.4,"Cis and trans isomers of 2-butene. The cis isomer has the two methyl groups on the same side of the double bond, and the trans isomer has methyl groups on opposite sides.",other,figure,True
7,OpenStax,Figure 7.5,The requirement for cis-trans isomerism in alkenes. Compounds that have one of their carbons bonded to two identical groups can’t exist as cis-trans isomers. Only when both carbons are bonded to two different groups is cis-trans isomerism p,other,figure,True
7,OpenStax,Figure 7.6,Energy diagrams for hydrogenation of cis- and trans-2-butene. The cis isomer is higher in energy than the trans isomer by about 2.8 kJ/mol and therefore releases more energy when hydrogenated. If we were to measure the so-called heats of hy,other,figure,True
7,OpenStax,Figure 7.7,"Hyperconjugation is a stabilizing interaction between the ═ pi orbital and adjacent C-H sigma bonds on substituents. The more substituents there are, the greater the stabilization of the alkene. A second factor that contributes to alkene st",atomic_orbital,figure,True
7,OpenStax,Figure 7.8,for an electrophilic addition reaction. 220 7 • Alkenes: Structure and Reactivity,other,figure,True
7,OpenStax,Figure 7.9,by the fact that ΔG1‡ is larger than ΔG2‡.,other,figure,True
7,OpenStax,Figure 7.10,The structure of a carbocation. The trivalent carbon is sp2-hybridized and has a vacant p orbital perpendicular to the plane of the carbon and three attached groups. The second point to explore involves carbocation stability. 2-Methylpropen,atomic_orbital,figure,True
7,OpenStax,Figure 7.11,"are taken from measurements made in the gas phase, but a similar stability order is found for carbocations in solution. The dissociation enthalpies are much lower in solution because polar solvents can stabilize the ions, but the order of c",other,figure,True
7,OpenStax,Figure 7.12,"A comparison of inductive stabilization for methyl, primary, secondary, and tertiary carbocations. The more alkyl groups that are bonded to the positively charged carbon, the more electron density shifts toward the charge, making the charge",atomic_orbital,figure,True
7,OpenStax,Figure 7.13,"shows the molecular orbital for the ethyl carbocation, CH3CH2+, and indicates the difference between the C-H bond perpendicular to the cation p orbital and the two C-H bonds more parallel to the cation p orbital. Only these roughly parallel",atomic_orbital,figure,True
7,OpenStax,Figure 7.14,"Energy diagrams for two similar competing reactions. In (a), the faster reaction yields the more s",other,figure,True
7,OpenStax,Figure 7.15,"Energy diagrams for endergonic and exergonic steps. (a) In an endergonic step, the energy levels of transition state and product are closer. (b) In an exergonic step, the energy levels of transition state and reactant are closer.",other,figure,True
7,OpenStax,Figure 7.16,Energy diagrams for carbocation formation. The more s,other,figure,True
7,OpenStax,Figure 7.17,"The hypothetical structure of a transition state for alkene protonation. The transition state is closer in both energy and structure to the carbocation than to the alkene. Thus, an increase in carbocation stability (lower ΔG°) also causes a",molecular_structure,figure,True
7,OpenStax,Figure 7.18,"Rapamycin, an immunosuppressant natural product used during organ transplants, was originally isolated from a soil sample found on Rapa Nui (Easter Island), an island 2200 miles off the coast of Chile known for its giant Moai statues. (cred",biological_context,figure,True
7,OpenStax,Table 7.1,"lists several other common names that are often used and are recognized by IUPAC. Note also that a =CH2 substituent is called a methylene group, a substituent is called a vinyl group, and a substituent is called an allyl group.",data_table,table,True
7,OpenStax,Table 7.2,Heats of Hydrogenation of Some Alkenes,data_table,table,True
7,ChemIllusion,blk-391fc1c6,blk-391fc1c6,callout,callout,False
7,ChemIllusion,blk-536a9a0a,Ethene (ethylene),molecular_structure,molecule,True
7,ChemIllusion,blk-374a6fc2,Prop-1-ene (propene),molecular_structure,molecule,True
7,ChemIllusion,blk-e8b46e25,blk-e8b46e25,callout,callout,False
7,ChemIllusion,blk-9c4f7565,blk-9c4f7565,callout,callout,False
7,ChemIllusion,blk-de6fcf7d,But-2-ene,molecular_structure,molecule,True
7,ChemIllusion,blk-de932642,blk-de932642,teaching_asset,teaching_asset,False
7,ChemIllusion,blk-dca217d8,blk-dca217d8,callout,callout,False
7,ChemIllusion,blk-0783a9d8,blk-0783a9d8,callout,callout,False
7,ChemIllusion,blk-1e4eb3cc,blk-1e4eb3cc,callout,callout,False
7,ChemIllusion,blk-6c5fc511,blk-6c5fc511,callout,callout,False
7,ChemIllusion,blk-0cc50762,Markovnikov product: 2-bromopropane (isopropyl bromide),molecular_structure,molecule,True
7,ChemIllusion,blk-544f9163,blk-544f9163,callout,callout,False
7,ChemIllusion,blk-72ea1aa2,blk-72ea1aa2,callout,callout,False
7,ChemIllusion,blk-b9422f92,Hydration product: propan-2-ol (isopropyl alcohol),molecular_structure,molecule,True
7,ChemIllusion,blk-45f2cf93,blk-45f2cf93,callout,callout,False
7,ChemIllusion,blk-c7933cdb,blk-c7933cdb,callout,callout,False
7,ChemIllusion,blk-d6994054,"Halogenation product: 2,3-dibromobutane",molecular_structure,molecule,True
7,ChemIllusion,blk-5e4b9236,blk-5e4b9236,callout,callout,False
8,OpenStax,Figure 8.1,"The Spectra fiber used to make the bulletproof vests used by police and military is made of ultra-high-molecular-weight polyethylene, a simple alkene polymer. (credit: modification of work “US Navy 081028-N-3857R-007 Seabees participate in ",biological_context,figure,True
8,OpenStax,Figure 8.2,Some useful alkene reactions. 8.1 Preparing Alkenes: A Preview of Elimination Reactions Before getting to the main subject of this chapter-the reactions of alkenes-let’s take a brief look at how alkenes are prepared. The subject is a bit co,biological_context,figure,True
8,OpenStax,Figure 8.3,MECHANISM,reaction_mechanism,figure,True
8,OpenStax,Figure 8.4,MECHANISM,reaction_mechanism,figure,True
8,OpenStax,Figure 8.5,"Mechanism of the oxymercuration of an alkene to yield an alcohol. (1) Electrophilic addition of Hg2+ gives a mercurinium ion, which (2) reacts with water as in halohydrin formation. Loss of a proton gives an organomercury product, and (3) r",reaction_mechanism,figure,True
8,OpenStax,Figure 8.6,"Mechanism of alkene hydroboration. The reaction occurs in a single step in which the C-H and C-B bonds form at the same time and on the same face of the double bond. The lower energy, more rapidly formed transition state is the one with les",reaction_mechanism,figure,True
8,OpenStax,Figure 8.7,MECHANISM,reaction_mechanism,figure,True
8,OpenStax,Figure 8.8,"Catalytic hydrogenation of polyunsaturated fats leads primarily to saturated products, along with a small amount of isomerized trans fats.",other,figure,True
8,OpenStax,Figure 8.9,"Reduction of the carbon-carbon double bond in trans-crotonyl ACP, a step in the biosynthesis of fatty acids. One hydrogen is delivered from NADPH as a hydride ion, H:-; the other hydrogen is delivered by protonation of the anion intermediat",other,figure,True
8,OpenStax,Figure 8.10,MECHANISM,reaction_mechanism,figure,True
8,OpenStax,Figure 8.11,The structure of dichlorocarbene. Electrostatic potential maps show how the positive region coincides with the empty p orbital in both dichlorocarbene and a carbocation (CH3+). The negative region in the dichlorocarbene map coincides with t,atomic_orbital,figure,True
8,OpenStax,Figure 8.12,Pathway for the biosynthesis of prostaglandins from arachidonic acid. Steps 2 and 5 are radical addition reactions to O2; steps 3 and 4 are radical additions to carbon-carbon double bonds. 8.12 Reaction Stereochemistry: Addition of H2O to a,other,figure,True
8,OpenStax,Figure 8.13,"Reaction of H2O with the carbocation resulting from protonation of 1-butene. Reaction from the top leads to S product and is the mirror image of reaction from the bottom, which leads to R product. Because they are energetically identical, t",reaction_mechanism,figure,True
8,OpenStax,Figure 8.14,"Stereochemistry of the acid-catalyzed addition of H2O to the chiral alkene, (R)-4-methyl-1-hexene. A mixture of diastereomeric 2R,4R and 2S,4R products is formed in unequal amounts because reaction of the chiral carbocation intermediate is ",reaction_mechanism,figure,True
